Date,Price,Open,High,Low,Vol.,Change %
5/12/2025,318.38,321.99,322.21,311.5,112.83M,6.75%
5/13/2025,334.07,320,337.59,316.8,136.99M,4.93%
5/14/2025,347.68,342.5,350,337,137.00M,4.07%
5/15/2025,342.82,340.34,346.14,334.72,97.88M,-1.40%
5/16/2025,349.98,346.24,351.62,342.33,95.90M,2.09%
5/19/2025,342.09,336.3,343,333.37,88.87M,-2.25%
5/20/2025,343.82,347.87,354.99,341.63,131.72M,0.51%
5/21/2025,334.62,344.43,347.35,332.2,102.35M,-2.68%
5/22/2025,341.04,331.9,347.27,331.39,97.11M,1.92%
5/23/2025,339.34,337.92,343.18,333.21,84.65M,-0.50%
5/27/2025,362.89,347.35,363.79,347.32,120.15M,6.94%
5/28/2025,356.9,364.84,365,355.91,91.40M,-1.65%
5/29/2025,358.43,365.29,367.71,356,88.55M,0.43%
5/30/2025,346.46,355.52,363.68,345.29,123.47M,-3.34%
6/2/2025,342.69,343.5,348.02,333.33,81.87M,-1.09%
6/3/2025,344.27,346.6,355.4,343.04,99.32M,0.46%
6/4/2025,332.05,345.1,345.6,327.33,98.91M,-3.55%
6/5/2025,284.7,322.49,324.55,273.21,292.82M,-14.26%
6/6/2025,295.14,298.83,305.5,291.14,164.75M,3.67%
6/9/2025,308.58,285.95,309.83,281.85,140.91M,4.55%
6/10/2025,326.09,314.94,327.83,310.67,151.26M,5.67%
6/11/2025,326.43,334.39,335.5,322.5,122.61M,0.10%
6/12/2025,319.11,323.08,332.56,316.86,105.13M,-2.24%
6/13/2025,325.31,313.97,332.99,313.3,128.96M,1.94%
6/16/2025,329.13,331.29,332.05,326.41,83.93M,1.17%
6/17/2025,316.35,326.09,327.26,314.74,88.28M,-3.88%
6/18/2025,322.05,317.31,329.32,315.45,95.14M,1.80%
6/20/2025,322.16,327.95,332.36,317.78,108.69M,0.03%
6/23/2025,348.68,327.54,357.54,327.48,190.72M,8.23%
6/24/2025,340.47,356.17,356.26,340.44,114.74M,-2.35%
6/25/2025,327.55,342.7,343,320.4,119.85M,-3.79%
6/26/2025,325.78,324.61,331.05,323.61,80.44M,-0.54%
6/27/2025,323.63,324.51,329.34,317.49,89.07M,-0.66%
6/30/2025,317.66,319.9,325.58,316.6,76.70M,-1.84%
7/1/2025,300.71,298.46,305.89,293.21,145.09M,-5.34%
7/2/2025,315.65,312.63,316.83,303.82,119.48M,4.97%
7/3/2025,315.35,317.99,318.45,312.76,58.04M,-0.10%
7/7/2025,293.94,291.37,296.15,288.77,131.18M,-6.79%
7/8/2025,297.81,297,304.05,294.35,103.25M,1.32%
7/9/2025,295.88,297.55,300.15,293.55,75.59M,-0.65%
7/10/2025,309.87,300.05,310.48,300,104.37M,4.73%
7/11/2025,313.51,307.89,314.09,305.65,79.24M,1.17%
7/14/2025,316.9,317.73,322.6,312.67,78.04M,1.08%
7/15/2025,310.78,319.67,321.2,310.5,77.56M,-1.93%
7/16/2025,321.67,312.8,323.5,312.62,97.28M,3.50%
7/17/2025,319.41,323.15,324.34,317.06,73.92M,-0.70%
7/18/2025,329.65,321.66,330.9,321.42,94.25M,3.21%
7/21/2025,328.49,334.4,338,326.88,75.77M,-0.35%
7/22/2025,332.11,329.74,335.41,321.55,77.37M,1.10%
7/23/2025,332.56,330.9,336.2,328.67,92.55M,0.14%
7/24/2025,305.3,310,310.15,300.41,156.97M,-8.20%
7/25/2025,316.06,308.74,323.63,308.01,148.23M,3.52%
7/28/2025,325.59,318.45,330.49,315.69,112.67M,3.02%
7/29/2025,321.2,325.55,326.25,318.25,87.36M,-1.35%
7/30/2025,319.04,322.18,324.45,311.62,83.93M,-0.67%
7/31/2025,308.27,319.61,321.37,306.1,85.27M,-3.38%
8/1/2025,302.63,306.2,309.31,297.82,89.12M,-1.83%
